,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,136.0,19.0,3.0,6.0,0.24,0.6666666666666666,0.8658536585365854,0.1524390243902439,0.3529411764705882,0.344728561897318,0.8229390681003584
1,118.0,37.0,3.0,6.0,0.13953488372093023,0.6666666666666666,0.7560975609756098,0.2621951219512195,0.23076923076923078,0.22159518240825368,0.8544802867383512
2,126.0,30.0,2.0,6.0,0.16666666666666666,0.75,0.8048780487804879,0.21951219512195122,0.27272727272727276,0.2902322787717205,0.7932692307692307
3,141.0,15.0,0.0,8.0,0.34782608695652173,1.0,0.9085365853658537,0.1402439024390244,0.5161290322580645,0.5606971293871674,0.9747596153846154
4,141.0,14.0,2.0,6.0,0.3,0.75,0.901840490797546,0.12269938650306748,0.4285714285714285,0.43436962162782194,0.8346774193548387
5,140.0,15.0,2.0,6.0,0.2857142857142857,0.75,0.8957055214723927,0.12883435582822086,0.4137931034482759,0.42123103070561096,0.8709677419354839
6,104.0,51.0,4.0,4.0,0.07272727272727272,0.5,0.6625766871165644,0.3374233128834356,0.12698412698412698,0.07811452493041747,0.6024193548387097
7,133.0,22.0,1.0,7.0,0.2413793103448276,0.875,0.8588957055214724,0.17791411042944785,0.3783783783783784,0.4140965788606683,0.8229838709677418
8,131.0,24.0,2.0,6.0,0.2,0.75,0.8404907975460123,0.18404907975460122,0.31578947368421056,0.3317867752413873,0.8814516129032258
9,140.0,15.0,2.0,6.0,0.2857142857142857,0.75,0.8957055214723927,0.12883435582822086,0.4137931034482759,0.42123103070561096,0.9459677419354839
10,1310.0,242.0,21.0,61.0,0.22795627918447905,0.7458333333333333,0.8390580577584916,0.1854144845129433,0.34498763267398525,0.3518082714535976,0.840391594292804
