,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,22.0,7.0,0.0,2.0,0.2222222222222222,1.0,0.7741935483870968,0.2903225806451613,0.3636363636363636,0.41058784136762644,0.8448275862068966
1,24.0,4.0,0.0,3.0,0.42857142857142855,1.0,0.8709677419354839,0.22580645161290322,0.6,0.6060915267313265,0.8571428571428571
2,18.0,10.0,0.0,3.0,0.23076923076923078,1.0,0.6774193548387096,0.41935483870967744,0.375,0.38516444325982163,0.8333333333333333
3,24.0,4.0,0.0,3.0,0.42857142857142855,1.0,0.8709677419354839,0.22580645161290322,0.6,0.6060915267313265,0.9047619047619047
4,21.0,7.0,0.0,3.0,0.3,1.0,0.7741935483870968,0.3225806451612903,0.4615384615384615,0.47434164902525694,0.7976190476190476
5,25.0,3.0,0.0,3.0,0.5,1.0,0.9032258064516129,0.1935483870967742,0.6666666666666666,0.6681531047810609,0.8928571428571429
6,26.0,2.0,0.0,3.0,0.6,1.0,0.9354838709677419,0.16129032258064516,0.7499999999999999,0.7464200272921789,0.9761904761904762
7,21.0,7.0,0.0,3.0,0.3,1.0,0.7741935483870968,0.3225806451612903,0.4615384615384615,0.47434164902525694,0.8571428571428571
8,24.0,4.0,0.0,3.0,0.42857142857142855,1.0,0.8709677419354839,0.22580645161290322,0.6,0.6060915267313265,0.9285714285714286
9,25.0,3.0,0.0,2.0,0.4,1.0,0.9,0.16666666666666666,0.5714285714285715,0.5976143046671968,0.8928571428571428
10,230.0,51.0,0.0,28.0,0.38387057387057383,1.0,0.8351612903225807,0.25537634408602145,0.5449808524808524,0.5574897599612377,0.8785303776683087
