,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,17.0,150.0,0.0,2.0,0.013157894736842105,1.0,0.11242603550295859,0.8994082840236687,0.025974025974025976,0.03659817495910445,0.718562874251497
1,15.0,152.0,0.0,1.0,0.006535947712418301,1.0,0.09523809523809523,0.9107142857142857,0.012987012987012988,0.02422934526094543,0.874251497005988
2,11.0,156.0,0.0,1.0,0.006369426751592357,1.0,0.07142857142857142,0.9345238095238095,0.012658227848101266,0.020482750778306198,0.8203592814371258
3,27.0,139.0,0.0,2.0,0.014184397163120567,1.0,0.17261904761904762,0.8392857142857143,0.027972027972027972,0.048032288550506605,0.9487951807228916
4,32.0,134.0,0.0,2.0,0.014705882352941176,1.0,0.20238095238095238,0.8095238095238095,0.028985507246376812,0.053243486806500206,0.5060240963855422
5,19.0,147.0,1.0,1.0,0.006756756756756757,0.5,0.11904761904761904,0.8809523809523809,0.013333333333333332,-0.12912046228436264,0.536144578313253
6,23.0,143.0,0.0,2.0,0.013793103448275862,1.0,0.1488095238095238,0.8630952380952381,0.027210884353741496,0.04371604564056384,0.9427710843373494
7,24.0,142.0,0.0,2.0,0.013888888888888888,1.0,0.15476190476190477,0.8571428571428571,0.0273972602739726,0.04481107149482209,0.5481927710843373
8,22.0,144.0,0.0,2.0,0.0136986301369863,1.0,0.14285714285714285,0.8690476190476191,0.027027027027027025,0.04260846280367505,0.6265060240963856
9,28.0,138.0,0.0,2.0,0.014285714285714285,1.0,0.17857142857142858,0.8333333333333334,0.028169014084507043,0.049088069367381595,0.8584337349397589
10,218.0,1445.0,1.0,17.0,0.01173766422335366,0.95,0.13981403212172444,0.8697027331642717,0.02317143211001265,0.023368923337744284,0.7380041122574128
