,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,2401.0,0.0,20.0,3.0,1.0,0.13043478260869565,0.9917491749174917,0.0012376237623762376,0.23076923076923078,0.35966269539427176,0.8469025587164769
1,2401.0,0.0,22.0,1.0,1.0,0.043478260869565216,0.990924092409241,0.00041254125412541255,0.08333333333333333,0.2075656362065066,0.8740651540119153
2,2401.0,0.0,20.0,2.0,1.0,0.09090909090909091,0.9917457697069748,0.0008254230293025176,0.16666666666666669,0.30026336180195934,0.93717579796297
3,2400.0,1.0,21.0,1.0,0.5,0.045454545454545456,0.9909203466776723,0.0008254230293025176,0.08333333333333334,0.14875604700684325,0.7866324637461664
4,2401.0,0.0,18.0,4.0,1.0,0.18181818181818182,0.9925711927362774,0.0016508460586050352,0.3076923076923077,0.424812024448875,0.962392563704517
5,2401.0,0.0,20.0,2.0,1.0,0.09090909090909091,0.9917457697069748,0.0008254230293025176,0.16666666666666669,0.30026336180195934,0.9585589337775926
6,2400.0,0.0,18.0,5.0,1.0,0.21739130434782608,0.9925711927362774,0.0020635575732562937,0.3571428571428571,0.46451373154821773,0.9372192028985508
7,2400.0,0.0,20.0,3.0,1.0,0.13043478260869565,0.9917457697069748,0.0012381345439537762,0.23076923076923078,0.35966207639770204,0.9111231884057971
8,2400.0,0.0,22.0,1.0,1.0,0.043478260869565216,0.9909203466776723,0.0004127115146512588,0.08333333333333333,0.2075652435776168,0.8858967391304348
9,2400.0,0.0,22.0,1.0,1.0,0.043478260869565216,0.9909203466776723,0.0004127115146512588,0.08333333333333333,0.2075652435776168,0.9048550724637681
10,24005.0,1.0,203.0,23.0,0.95,0.10177865612648221,0.9915814001953228,0.0009904395309526825,0.17930402930402928,0.2980629421761569,0.9004821674818189
