,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,95.0,0.0,1.0,3.0,1.0,0.75,0.98989898989899,0.030303030303030304,0.8571428571428571,0.8615030470056388,1.0
1,95.0,0.0,3.0,1.0,1.0,0.25,0.9696969696969697,0.010101010101010102,0.4,0.4922874554317936,0.875
2,95.0,0.0,2.0,1.0,1.0,0.3333333333333333,0.9795918367346939,0.01020408163265306,0.5,0.5713672033812024,0.8228070175438597
3,94.0,1.0,0.0,3.0,0.75,1.0,0.9897959183673469,0.04081632653061224,0.8571428571428571,0.8614553169827758,1.0
4,93.0,1.0,0.0,4.0,0.8,1.0,0.9897959183673469,0.05102040816326531,0.888888888888889,0.8896568786347507,0.9946808510638299
5,92.0,2.0,0.0,4.0,0.6666666666666666,1.0,0.9795918367346939,0.061224489795918366,0.8,0.8077637460938354,0.9893617021276596
6,93.0,1.0,1.0,3.0,0.75,0.75,0.9795918367346939,0.04081632653061224,0.75,0.7393617021276596,0.8696808510638298
7,93.0,1.0,1.0,3.0,0.75,0.75,0.9795918367346939,0.04081632653061224,0.75,0.7393617021276596,0.8696808510638299
8,94.0,0.0,1.0,3.0,1.0,0.75,0.9897959183673469,0.030612244897959183,0.8571428571428571,0.8614553169827758,0.875
9,94.0,0.0,2.0,2.0,1.0,0.5,0.9795918367346939,0.02040816326530612,0.6666666666666666,0.6997023176561111,0.8683510638297872
10,938.0,6.0,11.0,27.0,0.8716666666666667,0.7083333333333333,0.9826942898371469,0.03363224077509792,0.7326984126984127,0.7523914686424202,0.9164562336692794
