,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,31.0,3.0,0.0,2.0,0.4,1.0,0.9166666666666666,0.1388888888888889,0.5714285714285715,0.6039088361275575,0.9852941176470588
1,32.0,2.0,0.0,2.0,0.5,1.0,0.9444444444444444,0.1111111111111111,0.6666666666666666,0.6859943405700353,0.9632352941176471
2,33.0,1.0,0.0,1.0,0.5,1.0,0.9714285714285714,0.05714285714285714,0.6666666666666666,0.696630546019236,1.0
3,32.0,2.0,0.0,1.0,0.3333333333333333,1.0,0.9428571428571428,0.08571428571428572,0.5,0.5601120336112039,0.9852941176470589
4,32.0,2.0,0.0,1.0,0.3333333333333333,1.0,0.9428571428571428,0.08571428571428572,0.5,0.5601120336112039,1.0
5,33.0,1.0,0.0,1.0,0.5,1.0,0.9714285714285714,0.05714285714285714,0.6666666666666666,0.696630546019236,1.0
6,31.0,2.0,0.0,2.0,0.5,1.0,0.9428571428571428,0.11428571428571428,0.6666666666666666,0.6853444168423419,0.9696969696969697
7,30.0,3.0,0.0,2.0,0.4,1.0,0.9142857142857143,0.14285714285714285,0.5714285714285715,0.6030226891555273,1.0
8,30.0,3.0,0.0,2.0,0.4,1.0,0.9142857142857143,0.14285714285714285,0.5714285714285715,0.6030226891555273,0.9393939393939393
9,32.0,1.0,0.0,2.0,0.6666666666666666,1.0,0.9714285714285714,0.08571428571428572,0.8,0.8040302522073697,0.9924242424242423
10,316.0,20.0,0.0,16.0,0.4533333333333333,1.0,0.9432539682539682,0.10214285714285713,0.618095238095238,0.6498808383319239,0.9835338680926915
