,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,23.0,2.0,0.0,5.0,0.7142857142857143,1.0,0.9333333333333333,0.23333333333333334,0.8333333333333333,0.8106434833777776,0.992
1,23.0,2.0,0.0,5.0,0.7142857142857143,1.0,0.9333333333333333,0.23333333333333334,0.8333333333333333,0.8106434833777776,0.9680000000000001
2,23.0,1.0,2.0,4.0,0.8,0.6666666666666666,0.9,0.16666666666666666,0.7272727272727272,0.6708203932499369,0.8611111111111112
3,21.0,3.0,1.0,5.0,0.625,0.8333333333333334,0.8666666666666667,0.26666666666666666,0.7142857142857143,0.6407116072277477,0.9444444444444445
4,20.0,4.0,0.0,5.0,0.5555555555555556,1.0,0.8620689655172413,0.3103448275862069,0.7142857142857143,0.6804138174397716,0.9666666666666667
5,23.0,1.0,0.0,5.0,0.8333333333333334,1.0,0.9655172413793104,0.20689655172413793,0.9090909090909091,0.8936504412303007,0.9583333333333334
6,22.0,2.0,0.0,5.0,0.7142857142857143,1.0,0.9310344827586207,0.2413793103448276,0.8333333333333333,0.809173593712687,0.9916666666666667
7,20.0,4.0,0.0,5.0,0.5555555555555556,1.0,0.8620689655172413,0.3103448275862069,0.7142857142857143,0.6804138174397716,0.8833333333333334
8,22.0,2.0,0.0,5.0,0.7142857142857143,1.0,0.9310344827586207,0.2413793103448276,0.8333333333333333,0.809173593712687,1.0
9,22.0,2.0,0.0,5.0,0.7142857142857143,1.0,0.9310344827586207,0.2413793103448276,0.8333333333333333,0.809173593712687,0.9416666666666667
10,219.0,23.0,3.0,49.0,0.6940873015873017,0.95,0.9116091954022989,0.24517241379310342,0.7945887445887445,0.7614817824481145,0.9507222222222221
