,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,13.0,96.0,1.0,1.0,0.010309278350515464,0.5,0.12612612612612611,0.8738738738738738,0.020202020202020204,-0.15254569664994094,0.1307339449541284
1,4.0,105.0,0.0,2.0,0.018691588785046728,1.0,0.05405405405405406,0.963963963963964,0.03669724770642201,0.026190262764459613,0.43577981651376146
2,20.0,89.0,0.0,2.0,0.02197802197802198,1.0,0.1981981981981982,0.8198198198198198,0.043010752688172046,0.06350326435013635,0.44495412844036697
3,13.0,96.0,0.0,1.0,0.010309278350515464,1.0,0.12727272727272726,0.8818181818181818,0.020408163265306124,0.035064896395623206,0.7477064220183486
4,4.0,105.0,0.0,1.0,0.009433962264150943,1.0,0.045454545454545456,0.9636363636363636,0.018691588785046728,0.01860646258858962,0.7706422018348624
5,21.0,88.0,1.0,0.0,0.0,0.0,0.19090909090909092,0.8,0.0,-0.19156525704423027,0.14678899082568808
6,8.0,101.0,0.0,1.0,0.00980392156862745,1.0,0.08181818181818182,0.9272727272727272,0.01941747572815534,0.026824501423074208,1.0
7,10.0,98.0,0.0,2.0,0.02,1.0,0.10909090909090909,0.9090909090909091,0.0392156862745098,0.04303314829119352,0.7037037037037037
8,19.0,89.0,0.0,2.0,0.02197802197802198,1.0,0.19090909090909092,0.8272727272727273,0.043010752688172046,0.06218121795609882,0.46064814814814814
9,3.0,105.0,0.0,2.0,0.018691588785046728,1.0,0.045454545454545456,0.9727272727272728,0.03669724770642201,0.022786197567488772,0.6018518518518519
10,115.0,972.0,2.0,14.0,0.014119566205994675,0.85,0.11692874692874693,0.893947583947584,0.027735093504422638,-0.004592100235750711,0.544280920829086
