,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,17.0,47.0,0.0,2.0,0.04081632653061224,1.0,0.2878787878787879,0.7424242424242424,0.07843137254901959,0.10412414097938037,0.6640625
1,25.0,39.0,0.0,2.0,0.04878048780487805,1.0,0.4090909090909091,0.6212121212121212,0.09302325581395349,0.13803940759355818,0.6640625
2,11.0,53.0,0.0,2.0,0.03636363636363636,1.0,0.19696969696969696,0.8333333333333334,0.07017543859649122,0.07905694150420949,0.7734375
3,14.0,50.0,1.0,1.0,0.0196078431372549,0.5,0.22727272727272727,0.7727272727272727,0.03773584905660377,-0.11504474832710557,0.390625
4,7.0,57.0,0.0,2.0,0.03389830508474576,1.0,0.13636363636363635,0.8939393939393939,0.06557377049180328,0.06089028755593184,0.390625
5,25.0,39.0,0.0,1.0,0.025,1.0,0.4,0.6153846153846154,0.04878048780487806,0.09882117688026186,0.859375
6,14.0,50.0,0.0,1.0,0.0196078431372549,1.0,0.23076923076923078,0.7846153846153846,0.038461538461538464,0.06549210399944798,0.390625
7,7.0,57.0,0.0,1.0,0.017241379310344827,1.0,0.12307692307692308,0.8923076923076924,0.03389830508474576,0.043425520861228195,0.421875
8,18.0,46.0,0.0,1.0,0.02127659574468085,1.0,0.2923076923076923,0.7230769230769231,0.04166666666666667,0.07735659346940951,0.9375
9,3.0,61.0,0.0,1.0,0.016129032258064516,1.0,0.06153846153846154,0.9538461538461539,0.031746031746031744,0.027496334066503744,0.40625
10,141.0,499.0,1.0,14.0,0.027872144937147243,0.95,0.23652680652680652,0.7832867132867134,0.0539492716271732,0.05796577585828255,0.58984375
