,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,65.0,847.0,3.0,64.0,0.07025246981339188,0.9552238805970149,0.1317671092951992,0.9305413687436159,0.130879345603272,0.0263146975872143,0.6832449594134591
1,816.0,96.0,49.0,18.0,0.15789473684210525,0.26865671641791045,0.8518896833503575,0.11644535240040858,0.19889502762430938,0.1286202272059892,0.6561354412149778
2,847.0,65.0,41.0,26.0,0.2857142857142857,0.3880597014925373,0.891726251276813,0.09295199182839632,0.3291139240506329,0.2754711046090315,0.7512192327834513
3,0.0,912.0,0.0,67.0,0.06843718079673136,1.0,0.06843718079673136,1.0,0.12810707456978968,0.0,0.7126538360827441
4,786.0,126.0,44.0,23.0,0.15436241610738255,0.34328358208955223,0.8263534218590398,0.15219611848825332,0.21296296296296297,0.1441858657495066,0.6891365540717465
5,779.0,132.0,39.0,28.0,0.175,0.417910447761194,0.8251533742331288,0.16359918200409,0.24669603524229075,0.18644297489293668,0.7171633599292232
6,0.0,911.0,0.0,67.0,0.06850715746421268,1.0,0.06850715746421268,1.0,0.12822966507177033,0.0,0.6633926962334322
7,757.0,154.0,33.0,34.0,0.18085106382978725,0.5074626865671642,0.8087934560327198,0.19222903885480572,0.26666666666666666,0.21694875630584823,0.7421236299293872
8,805.0,106.0,46.0,21.0,0.16535433070866143,0.31343283582089554,0.8445807770961146,0.12985685071574643,0.21649484536082475,0.14810383167218186,0.6881645559250946
9,857.0,54.0,56.0,11.0,0.16923076923076924,0.16417910447761194,0.8875255623721882,0.06646216768916155,0.16666666666666669,0.10638853899891978,0.6788341497780035
10,5712.0,3403.0,311.0,359.0,0.14956044105073274,0.5358208955223882,0.6204733973776504,0.3844282070724478,0.2024712213819186,0.12324759970216281,0.698206841536152
