,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,8.0,60.0,2.0,9.0,0.13043478260869565,0.8181818181818182,0.21518987341772153,0.8734177215189873,0.225,-0.06681375697689154,0.5227272727272727
1,21.0,47.0,5.0,6.0,0.11320754716981132,0.5454545454545454,0.34177215189873417,0.6708860759493671,0.1875,-0.10736212287322887,0.4712566844919786
2,17.0,51.0,4.0,6.0,0.10526315789473684,0.6,0.2948717948717949,0.7307692307692307,0.17910447761194026,-0.11305730797793677,0.4529411764705883
3,7.0,61.0,3.0,7.0,0.10294117647058823,0.7,0.1794871794871795,0.8717948717948718,0.1794871794871795,-0.19705882352941176,0.27794117647058825
4,8.0,59.0,5.0,6.0,0.09230769230769231,0.5454545454545454,0.1794871794871795,0.8333333333333334,0.15789473684210525,-0.31299316581248043,0.43758480325644505
5,22.0,45.0,6.0,5.0,0.1,0.45454545454545453,0.34615384615384615,0.6410256410256411,0.16393442622950818,-0.15751511002325064,0.44776119402985076
6,8.0,59.0,1.0,10.0,0.14492753623188406,0.9090909090909091,0.23076923076923078,0.8846153846153846,0.25,0.031041289252350262,0.46947082767978293
7,15.0,52.0,6.0,5.0,0.08771929824561403,0.45454545454545453,0.2564102564102564,0.7307692307692307,0.14705882352941174,-0.25232920935070885,0.4504748982360923
8,10.0,57.0,7.0,4.0,0.06557377049180328,0.36363636363636365,0.1794871794871795,0.782051282051282,0.11111111111111112,-0.4106495265515324,0.358887381275441
9,15.0,52.0,5.0,6.0,0.10344827586206896,0.5454545454545454,0.2692307692307692,0.7435897435897436,0.17391304347826086,-0.18385954576559052,0.3466757123473541
10,131.0,543.0,44.0,64.0,0.10458232372828946,0.5936363636363635,0.24928594612138913,0.7762252515417073,0.1775003798289517,-0.17705972796086816,0.42357211269853945
