,tn,fp,fn,tp,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_roc_score
0,187.0,725.0,6.0,61.0,0.07760814249363868,0.9104477611940298,0.2533197139938713,0.8028600612870276,0.14302461899179367,0.07329854762551481,0.5576476171772715
1,194.0,718.0,10.0,57.0,0.07354838709677419,0.8507462686567164,0.25638406537282943,0.7916241062308478,0.1353919239904988,0.0394554543853469,0.5167910447761194
2,198.0,714.0,6.0,61.0,0.07870967741935483,0.9104477611940298,0.26455566905005107,0.7916241062308478,0.14489311163895485,0.07929752745729597,0.5588750327310814
3,179.0,733.0,8.0,59.0,0.07449494949494949,0.8805970149253731,0.24310520939734423,0.8089887640449438,0.13736903376018625,0.04937445849355356,0.5384344723749673
4,140.0,772.0,6.0,61.0,0.07322929171668667,0.9104477611940298,0.20531154239019409,0.8508682328907048,0.13555555555555554,0.045333662382294734,0.5319782665619273
5,202.0,709.0,7.0,60.0,0.07802340702210664,0.8955223880597015,0.26789366053169733,0.7862985685071575,0.14354066985645936,0.07226002615382893,0.5658207316873372
6,194.0,717.0,4.0,63.0,0.08076923076923077,0.9402985074626866,0.26278118609406953,0.7975460122699386,0.1487603305785124,0.09634315832276527,0.5732670347494142
7,231.0,680.0,8.0,59.0,0.07983761840324763,0.8805970149253731,0.2965235173824131,0.7556237218813906,0.14640198511166252,0.07887023078003909,0.5670167275586939
8,257.0,654.0,6.0,61.0,0.08531468531468532,0.9104477611940298,0.32515337423312884,0.7310838445807771,0.15601023017902813,0.10970369388853878,0.5962776676442159
9,171.0,740.0,7.0,60.0,0.075,0.8955223880597015,0.2361963190184049,0.8179959100204499,0.1384083044982699,0.05448941280008071,0.5429493585857759
10,1953.0,7162.0,68.0,602.0,0.07765353897306741,0.8985074626865671,0.2611224257464004,0.7934513327944085,0.14293557641609214,0.06984261722892587,0.5549057953846803
